,dateTime,symbol,change
1186,2022-03-31 05:00:00+00:00,BTC-USD,0.06309369936407451%
1187,2022-03-31 06:00:00+00:00,BTC-USD,-0.10028065981257947%
1188,2022-03-31 07:00:00+00:00,BTC-USD,0.010536564612748945%
1189,2022-03-31 08:00:00+00:00,BTC-USD,-0.30144212057784237%
1190,2022-03-31 09:00:00+00:00,BTC-USD,-0.0041957946079248815%
1191,2022-03-31 10:00:00+00:00,BTC-USD,-0.07698299345656945%
1192,2022-03-31 11:00:00+00:00,BTC-USD,0.11776657789470991%
1193,2022-03-31 12:00:00+00:00,BTC-USD,-0.35904558569336986%
1194,2022-03-31 13:00:00+00:00,BTC-USD,-0.13752251186053452%
1195,2022-03-31 14:00:00+00:00,BTC-USD,1.1014234142522628%
1196,2022-03-31 15:00:00+00:00,BTC-USD,0.5897276540446211%
1197,2022-03-31 16:00:00+00:00,BTC-USD,0.5389033926838155%
1198,2022-03-31 17:00:00+00:00,BTC-USD,1.2174734082579644%
1199,2022-03-31 18:00:00+00:00,BTC-USD,-0.1730711238566722%
1200,2022-03-31 19:00:00+00:00,BTC-USD,-0.03322213688692943%
1201,2022-03-31 20:00:00+00:00,BTC-USD,0.40747730581675917%
1202,2022-03-31 21:00:00+00:00,BTC-USD,-0.14494424742336975%
1203,2022-03-31 22:00:00+00:00,BTC-USD,0.06368486704314943%
1204,2022-03-31 23:00:00+00:00,BTC-USD,-0.005334599093373806%
1205,2022-04-01 00:00:00+00:00,BTC-USD,0.3410893641693071%
1206,2022-04-01 01:00:00+00:00,BTC-USD,0.2047059364721577%
1207,2022-04-01 02:00:00+00:00,BTC-USD,1.079110493607778%
1208,2022-04-01 03:00:00+00:00,BTC-USD,1.0917571245753188%
1209,2022-04-01 04:00:00+00:00,BTC-USD,-0.40983847017223446%
1210,2022-04-01 05:00:00+00:00,BTC-USD,-0.032835701661006834%
1211,2022-04-01 06:00:00+00:00,BTC-USD,-0.13302594441838117%
1212,2022-04-01 07:00:00+00:00,BTC-USD,-0.4970222114528079%
1213,2022-04-01 08:00:00+00:00,BTC-USD,-0.4452844475768879%
1214,2022-04-01 09:00:00+00:00,BTC-USD,0.087426935414214%
1215,2022-04-01 10:00:00+00:00,BTC-USD,0.05749535224320361%
1216,2022-04-01 11:00:00+00:00,BTC-USD,-0.150714116966697%
1217,2022-04-01 12:00:00+00:00,BTC-USD,0.0640312814889826%
1218,2022-04-01 13:00:00+00:00,BTC-USD,-0.7069271019561818%
1219,2022-04-01 14:00:00+00:00,BTC-USD,-0.9010508346173821%
1220,2022-04-01 15:00:00+00:00,BTC-USD,-1.3571981971744091%
1221,2022-04-01 16:00:00+00:00,BTC-USD,0.1275122220510924%
1222,2022-04-01 17:00:00+00:00,BTC-USD,0.17518922827886402%
1223,2022-04-01 18:00:00+00:00,BTC-USD,-0.1636960407596081%
1224,2022-04-01 19:00:00+00:00,BTC-USD,0.38652740167374094%
1225,2022-04-01 20:00:00+00:00,BTC-USD,-0.005770328784067895%
1226,2022-04-01 21:00:00+00:00,BTC-USD,-0.017882775416852716%
1227,2022-04-01 22:00:00+00:00,BTC-USD,0.029063788910821245%
1228,2022-04-01 23:00:00+00:00,BTC-USD,0.05294668744546849%
1229,2022-04-02 00:00:00+00:00,BTC-USD,-1.4758247243417268%
1230,2022-04-02 01:00:00+00:00,BTC-USD,0.12543981181536376%
1231,2022-04-02 02:00:00+00:00,BTC-USD,0.3259609961229653%
1232,2022-04-02 03:00:00+00:00,BTC-USD,0.5100148986928933%
1233,2022-04-02 04:00:00+00:00,BTC-USD,-0.09629465190640683%
1234,2022-04-02 05:00:00+00:00,BTC-USD,0.054686513561744275%
1235,2022-04-02 06:00:00+00:00,BTC-USD,-0.03700296442869988%
1236,2022-04-02 07:00:00+00:00,BTC-USD,-0.016374501097275933%
1237,2022-04-02 08:00:00+00:00,BTC-USD,0.07574271005740861%
1238,2022-04-02 09:00:00+00:00,BTC-USD,-0.2311819905615431%
1239,2022-04-02 10:00:00+00:00,BTC-USD,-0.0007947348066155064%
1240,2022-04-02 11:00:00+00:00,BTC-USD,-0.025933245483767124%
1241,2022-04-02 12:00:00+00:00,BTC-USD,-0.2868811464674529%
1242,2022-04-02 13:00:00+00:00,BTC-USD,-0.14517349015984263%
1243,2022-04-02 14:00:00+00:00,BTC-USD,0.28572075727867197%
1244,2022-04-02 15:00:00+00:00,BTC-USD,0.3244457468670107%
1245,2022-04-02 16:00:00+00:00,BTC-USD,0.49148680770851993%
1246,2022-04-02 17:00:00+00:00,BTC-USD,-0.06844461568461961%
1247,2022-04-02 18:00:00+00:00,BTC-USD,-0.0321921499450773%
1248,2022-04-02 19:00:00+00:00,BTC-USD,0.5199975001495115%
1249,2022-04-02 20:00:00+00:00,BTC-USD,-0.19881811701977442%
1250,2022-04-02 21:00:00+00:00,BTC-USD,0.0580992850539104%
1251,2022-04-02 22:00:00+00:00,BTC-USD,-0.07670862013224279%
1252,2022-04-02 23:00:00+00:00,BTC-USD,0.34039777250636233%
1253,2022-04-03 00:00:00+00:00,BTC-USD,0.21298214109444613%
1254,2022-04-03 01:00:00+00:00,BTC-USD,-0.05821618549091803%
1255,2022-04-03 02:00:00+00:00,BTC-USD,0.25665675368463964%
1256,2022-04-03 03:00:00+00:00,BTC-USD,-0.04276718567606157%
1257,2022-04-03 04:00:00+00:00,BTC-USD,-0.6441140640322658%
1258,2022-04-03 05:00:00+00:00,BTC-USD,-0.14456465842831884%
1259,2022-04-03 06:00:00+00:00,BTC-USD,-0.3580193312060295%
1260,2022-04-03 07:00:00+00:00,BTC-USD,0.08227405695021311%
1261,2022-04-03 08:00:00+00:00,BTC-USD,0.09866051224605217%
1262,2022-04-03 09:00:00+00:00,BTC-USD,-0.05172273918779309%
1263,2022-04-03 10:00:00+00:00,BTC-USD,0.07534864519636826%
1264,2022-04-03 11:00:00+00:00,BTC-USD,0.21325317918452336%
1265,2022-04-03 12:00:00+00:00,BTC-USD,-0.24778897226879174%
1266,2022-04-03 13:00:00+00:00,BTC-USD,-0.34941638275112974%
1267,2022-04-03 14:00:00+00:00,BTC-USD,0.231616037781732%
1268,2022-04-03 15:00:00+00:00,BTC-USD,-0.3438558264823703%
1269,2022-04-03 16:00:00+00:00,BTC-USD,0.278139116464787%
1270,2022-04-03 17:00:00+00:00,BTC-USD,0.27064134801078904%
1271,2022-04-03 18:00:00+00:00,BTC-USD,-0.5504748802829363%
1272,2022-04-03 19:00:00+00:00,BTC-USD,0.0186287092197536%
1273,2022-04-03 20:00:00+00:00,BTC-USD,0.3183220850481948%
1274,2022-04-03 21:00:00+00:00,BTC-USD,-0.5631372841695087%
1275,2022-04-03 22:00:00+00:00,BTC-USD,-1.2277455244503586%
1276,2022-04-03 23:00:00+00:00,BTC-USD,1.0276125410225185%
1277,2022-04-04 00:00:00+00:00,BTC-USD,0.8274257216701371%
1278,2022-04-04 01:00:00+00:00,BTC-USD,0.8819294259631901%
1279,2022-04-04 02:00:00+00:00,BTC-USD,-0.023600309035905737%
1280,2022-04-04 03:00:00+00:00,BTC-USD,-0.23883205609795932%
1281,2022-04-04 04:00:00+00:00,BTC-USD,0.023894013165829783%
1282,2022-04-04 05:00:00+00:00,BTC-USD,-0.17677160194692587%
1283,2022-04-04 06:00:00+00:00,BTC-USD,-0.0720459146712695%
1284,2022-04-04 07:00:00+00:00,BTC-USD,0.0703725964228291%
1285,2022-04-04 08:00:00+00:00,BTC-USD,-0.009921469959580573%
1286,2022-04-04 09:00:00+00:00,BTC-USD,0.1749774254024261%
1287,2022-04-04 10:00:00+00:00,BTC-USD,0.2856758063793876%
1288,2022-04-04 11:00:00+00:00,BTC-USD,-0.3722948140278954%
1289,2022-04-04 12:00:00+00:00,BTC-USD,-0.1050112242586754%
1290,2022-04-04 13:00:00+00:00,BTC-USD,0.09391754620724686%
1291,2022-04-04 14:00:00+00:00,BTC-USD,-0.16762231371732522%
1292,2022-04-04 15:00:00+00:00,BTC-USD,0.7721227673089358%
1293,2022-04-04 16:00:00+00:00,BTC-USD,0.28297911949497173%
1294,2022-04-04 17:00:00+00:00,BTC-USD,0.0012542763785201331%
1295,2022-04-04 18:00:00+00:00,BTC-USD,0.5733138858327962%
1296,2022-04-04 19:00:00+00:00,BTC-USD,-0.8646506816909957%
1297,2022-04-04 20:00:00+00:00,BTC-USD,-0.8698477647296454%
1298,2022-04-04 21:00:00+00:00,BTC-USD,-0.4740224352175102%
1299,2022-04-04 22:00:00+00:00,BTC-USD,-0.5584147759922866%
1300,2022-04-04 23:00:00+00:00,BTC-USD,-0.0020620670494041213%
1301,2022-04-05 00:00:00+00:00,BTC-USD,0.339774892037989%
1302,2022-04-05 01:00:00+00:00,BTC-USD,-0.027207649906570035%
1303,2022-04-05 02:00:00+00:00,BTC-USD,-0.10888474204189627%
1304,2022-04-05 03:00:00+00:00,BTC-USD,-0.03271689330218857%
1305,2022-04-05 04:00:00+00:00,BTC-USD,-0.2677709780414418%
1306,2022-04-05 05:00:00+00:00,BTC-USD,0.051843202668890746%
1307,2022-04-05 06:00:00+00:00,BTC-USD,0.16196052932863275%
1308,2022-04-05 07:00:00+00:00,BTC-USD,0.02597711957373452%
1309,2022-04-05 08:00:00+00:00,BTC-USD,0.008828496178540283%
1310,2022-04-05 09:00:00+00:00,BTC-USD,0.08379450830758754%
1311,2022-04-05 10:00:00+00:00,BTC-USD,0.03592411802022545%
1312,2022-04-05 11:00:00+00:00,BTC-USD,-0.09156282626267631%
1313,2022-04-05 12:00:00+00:00,BTC-USD,-0.8558954653046116%
1314,2022-04-05 13:00:00+00:00,BTC-USD,0.4611261867730222%
1315,2022-04-05 14:00:00+00:00,BTC-USD,0.9236590066083707%
1316,2022-04-05 15:00:00+00:00,BTC-USD,1.1713075559343502%
1317,2022-04-05 16:00:00+00:00,BTC-USD,-0.1874522690981463%
1318,2022-04-05 17:00:00+00:00,BTC-USD,-0.2797436423520716%
1319,2022-04-05 18:00:00+00:00,BTC-USD,0.2901417766134431%
1320,2022-04-05 19:00:00+00:00,BTC-USD,-0.04281429822600513%
1321,2022-04-05 20:00:00+00:00,BTC-USD,-0.0948710623733726%
1322,2022-04-05 21:00:00+00:00,BTC-USD,0.27736312500424076%
1323,2022-04-05 22:00:00+00:00,BTC-USD,-0.19307482178788254%
1324,2022-04-05 23:00:00+00:00,BTC-USD,0.28234379731143106%
1325,2022-04-06 00:00:00+00:00,BTC-USD,0.763518831693859%
1326,2022-04-06 01:00:00+00:00,BTC-USD,0.48271620855721536%
1327,2022-04-06 02:00:00+00:00,BTC-USD,-0.06039085103604445%
1328,2022-04-06 03:00:00+00:00,BTC-USD,0.1262480400540967%
1329,2022-04-06 04:00:00+00:00,BTC-USD,-0.1764100164869013%
1330,2022-04-06 05:00:00+00:00,BTC-USD,-0.1268738540669119%
1331,2022-04-06 06:00:00+00:00,BTC-USD,-0.07162492788275285%
1332,2022-04-06 07:00:00+00:00,BTC-USD,-0.09833322477120748%
1333,2022-04-06 08:00:00+00:00,BTC-USD,0.26112587946590116%
1334,2022-04-06 09:00:00+00:00,BTC-USD,-0.014796021479794952%
1335,2022-04-06 10:00:00+00:00,BTC-USD,-0.07821195491418158%
1336,2022-04-06 11:00:00+00:00,BTC-USD,0.6366093821414859%
1337,2022-04-06 12:00:00+00:00,BTC-USD,0.3278128114245508%
1338,2022-04-06 13:00:00+00:00,BTC-USD,0.09842937592424064%
1339,2022-04-06 14:00:00+00:00,BTC-USD,1.2598179782958678%
1340,2022-04-06 15:00:00+00:00,BTC-USD,0.15564316045927848%
1341,2022-04-06 16:00:00+00:00,BTC-USD,0.17227486396800823%
1342,2022-04-06 17:00:00+00:00,BTC-USD,0.6571536641138657%
1343,2022-04-06 18:00:00+00:00,BTC-USD,-0.6049711053468287%
1344,2022-04-06 19:00:00+00:00,BTC-USD,0.6499060706793838%
1345,2022-04-06 20:00:00+00:00,BTC-USD,-0.11969614362825712%
1346,2022-04-06 21:00:00+00:00,BTC-USD,-0.016576458515147295%
1347,2022-04-06 22:00:00+00:00,BTC-USD,0.18181343401433583%
1348,2022-04-06 23:00:00+00:00,BTC-USD,0.7287474538018303%
1349,2022-04-07 00:00:00+00:00,BTC-USD,0.08682889007903517%
1350,2022-04-07 01:00:00+00:00,BTC-USD,0.40610087004825984%
1351,2022-04-07 02:00:00+00:00,BTC-USD,-0.04276910690484171%
1352,2022-04-07 03:00:00+00:00,BTC-USD,0.013848097178706812%
1353,2022-04-07 04:00:00+00:00,BTC-USD,-0.20118542801904887%
1354,2022-04-07 05:00:00+00:00,BTC-USD,0.060753002914885945%
1355,2022-04-07 06:00:00+00:00,BTC-USD,-0.108090978431983%
1356,2022-04-07 07:00:00+00:00,BTC-USD,-0.12856303855759313%
1357,2022-04-07 08:00:00+00:00,BTC-USD,0.0024312359452582557%
1358,2022-04-07 09:00:00+00:00,BTC-USD,0.04736988152954118%
1359,2022-04-07 10:00:00+00:00,BTC-USD,0.10459523403688505%
1360,2022-04-07 11:00:00+00:00,BTC-USD,-0.7380638112241551%
1361,2022-04-07 12:00:00+00:00,BTC-USD,-0.14990814814603393%
1362,2022-04-07 13:00:00+00:00,BTC-USD,0.5188924203303801%
1363,2022-04-07 14:00:00+00:00,BTC-USD,-0.13415307111607835%
1364,2022-04-07 15:00:00+00:00,BTC-USD,0.3801767375251686%
1365,2022-04-07 16:00:00+00:00,BTC-USD,0.09141543874474559%
1366,2022-04-07 17:00:00+00:00,BTC-USD,-0.4132999028417355%
1367,2022-04-07 18:00:00+00:00,BTC-USD,-0.2426115740392018%
1368,2022-04-07 19:00:00+00:00,BTC-USD,0.055089107278026954%
1369,2022-04-07 20:00:00+00:00,BTC-USD,0.36353135715783896%
1370,2022-04-07 21:00:00+00:00,BTC-USD,0.004704892981159996%
1371,2022-04-07 22:00:00+00:00,BTC-USD,-0.043197430810397244%
1372,2022-04-07 23:00:00+00:00,BTC-USD,-0.30893430742985845%
1373,2022-04-08 00:00:00+00:00,BTC-USD,0.46829717352554984%
1374,2022-04-08 01:00:00+00:00,BTC-USD,-0.2078073098643869%
1375,2022-04-08 02:00:00+00:00,BTC-USD,-0.1394418029924517%
1376,2022-04-08 03:00:00+00:00,BTC-USD,0.0025930658022637106%
1377,2022-04-08 04:00:00+00:00,BTC-USD,0.04255420743436937%
1378,2022-04-08 05:00:00+00:00,BTC-USD,-0.05512306344680705%
1379,2022-04-08 06:00:00+00:00,BTC-USD,0.012785224500495582%
1380,2022-04-08 07:00:00+00:00,BTC-USD,0.007788359773220131%
1381,2022-04-08 08:00:00+00:00,BTC-USD,-0.4757618722493256%
1382,2022-04-08 09:00:00+00:00,BTC-USD,0.2708334612738856%
1383,2022-04-08 10:00:00+00:00,BTC-USD,0.32980948138895877%
1384,2022-04-08 11:00:00+00:00,BTC-USD,0.09827815349890731%
1385,2022-04-08 12:00:00+00:00,BTC-USD,0.39071193139932736%
1386,2022-04-08 13:00:00+00:00,BTC-USD,0.4223873672678089%
1387,2022-04-08 14:00:00+00:00,BTC-USD,-1.2566336992600113%
1388,2022-04-08 15:00:00+00:00,BTC-USD,-0.2972998586989055%
1389,2022-04-08 16:00:00+00:00,BTC-USD,0.4544551454097201%
1390,2022-04-08 17:00:00+00:00,BTC-USD,0.5261395683412083%
1391,2022-04-08 18:00:00+00:00,BTC-USD,0.9518447411146377%
1392,2022-04-08 19:00:00+00:00,BTC-USD,-0.20341462237526373%
1393,2022-04-08 20:00:00+00:00,BTC-USD,0.6560006359023554%
1394,2022-04-08 21:00:00+00:00,BTC-USD,0.02172553810576455%
1395,2022-04-08 22:00:00+00:00,BTC-USD,0.4456799579468442%
1396,2022-04-08 23:00:00+00:00,BTC-USD,0.7230006421911335%
1397,2022-04-09 00:00:00+00:00,BTC-USD,-0.18291958621106896%
1398,2022-04-09 01:00:00+00:00,BTC-USD,-0.09205687273597629%
1399,2022-04-09 02:00:00+00:00,BTC-USD,0.06897915449951025%
1400,2022-04-09 03:00:00+00:00,BTC-USD,0.009525694064158081%
1401,2022-04-09 04:00:00+00:00,BTC-USD,-0.2199586444244299%
1402,2022-04-09 05:00:00+00:00,BTC-USD,-0.16550008394399374%
1403,2022-04-09 06:00:00+00:00,BTC-USD,0.03208257444000824%
1404,2022-04-09 07:00:00+00:00,BTC-USD,0.17128732768196744%
1405,2022-04-09 08:00:00+00:00,BTC-USD,0.016271504617119827%
1406,2022-04-09 09:00:00+00:00,BTC-USD,0.04590027813087451%
1407,2022-04-09 10:00:00+00:00,BTC-USD,0.00970829871993875%
1408,2022-04-09 11:00:00+00:00,BTC-USD,-0.13001740675726417%
1409,2022-04-09 12:00:00+00:00,BTC-USD,0.055746463138971226%
1410,2022-04-09 13:00:00+00:00,BTC-USD,-0.01285336887808924%
1411,2022-04-09 14:00:00+00:00,BTC-USD,0.03521131612513843%
1412,2022-04-09 15:00:00+00:00,BTC-USD,0.07225778799824148%
1413,2022-04-09 16:00:00+00:00,BTC-USD,-0.02465512029647943%
1414,2022-04-09 17:00:00+00:00,BTC-USD,-0.23151344756538986%
1415,2022-04-09 18:00:00+00:00,BTC-USD,-0.06481456256453594%
1416,2022-04-09 19:00:00+00:00,BTC-USD,0.09436299797129638%
1417,2022-04-09 20:00:00+00:00,BTC-USD,-0.1408248715000574%
1418,2022-04-09 21:00:00+00:00,BTC-USD,0.14306407252855532%
1419,2022-04-09 22:00:00+00:00,BTC-USD,-0.12464241235185752%
1420,2022-04-09 23:00:00+00:00,BTC-USD,-0.3799866953336802%
1421,2022-04-10 00:00:00+00:00,BTC-USD,0.01338394155252809%
1422,2022-04-10 01:00:00+00:00,BTC-USD,-0.0235482985281446%
1423,2022-04-10 02:00:00+00:00,BTC-USD,-0.15825404960026612%
1424,2022-04-10 03:00:00+00:00,BTC-USD,-0.036839650181910585%
1425,2022-04-10 04:00:00+00:00,BTC-USD,0.17825391520853476%
1426,2022-04-10 05:00:00+00:00,BTC-USD,0.017706625134590887%
1427,2022-04-10 06:00:00+00:00,BTC-USD,-0.005532018106678671%
1428,2022-04-10 07:00:00+00:00,BTC-USD,0.0007941566863839645%
1429,2022-04-10 08:00:00+00:00,BTC-USD,0.17402210694180612%
1430,2022-04-10 09:00:00+00:00,BTC-USD,0.124059676663924%
1431,2022-04-10 10:00:00+00:00,BTC-USD,0.2634335500245873%
1432,2022-04-10 11:00:00+00:00,BTC-USD,-0.36019558772797716%
1433,2022-04-10 12:00:00+00:00,BTC-USD,-0.21684360880743422%
1434,2022-04-10 13:00:00+00:00,BTC-USD,0.3306447851685091%
1435,2022-04-10 14:00:00+00:00,BTC-USD,-0.15382440172582224%
1436,2022-04-10 15:00:00+00:00,BTC-USD,-0.0995241675034255%
1437,2022-04-10 16:00:00+00:00,BTC-USD,-0.09014491967292072%
1438,2022-04-10 17:00:00+00:00,BTC-USD,-0.9509667820061626%
1439,2022-04-10 18:00:00+00:00,BTC-USD,-0.07299764301232661%
1440,2022-04-10 19:00:00+00:00,BTC-USD,-0.027009751333233845%
1441,2022-04-10 20:00:00+00:00,BTC-USD,-0.28255046976149156%
1442,2022-04-10 21:00:00+00:00,BTC-USD,0.44571709851082725%
1443,2022-04-10 22:00:00+00:00,BTC-USD,0.869219589322668%
1444,2022-04-10 23:00:00+00:00,BTC-USD,1.0578470134599072%
1445,2022-04-11 00:00:00+00:00,BTC-USD,0.11115168063425443%
1446,2022-04-11 01:00:00+00:00,BTC-USD,-0.273784301402234%
1447,2022-04-11 02:00:00+00:00,BTC-USD,0.4889764155086874%
1448,2022-04-11 03:00:00+00:00,BTC-USD,0.22499529717635341%
1449,2022-04-11 04:00:00+00:00,BTC-USD,-0.3380963460981853%
1450,2022-04-11 05:00:00+00:00,BTC-USD,-0.11980245257673244%
1451,2022-04-11 06:00:00+00:00,BTC-USD,0.005492760633799956%
1452,2022-04-11 07:00:00+00:00,BTC-USD,-0.07111438540710285%
1453,2022-04-11 08:00:00+00:00,BTC-USD,-0.029004899466287707%
1454,2022-04-11 09:00:00+00:00,BTC-USD,0.3065474883912593%
1455,2022-04-11 10:00:00+00:00,BTC-USD,1.0102637931573601%
1456,2022-04-11 11:00:00+00:00,BTC-USD,0.48948389056330466%
1457,2022-04-11 12:00:00+00:00,BTC-USD,0.8498691851537686%
1458,2022-04-11 13:00:00+00:00,BTC-USD,0.10473241422280773%
1459,2022-04-11 14:00:00+00:00,BTC-USD,0.08392497708206197%
1460,2022-04-11 15:00:00+00:00,BTC-USD,0.496418828309216%
1461,2022-04-11 16:00:00+00:00,BTC-USD,0.3652685227687924%
1462,2022-04-11 17:00:00+00:00,BTC-USD,-0.18665888634139394%
1463,2022-04-11 18:00:00+00:00,BTC-USD,0.9178259040102178%
1464,2022-04-11 19:00:00+00:00,BTC-USD,-0.18996555644816868%
1465,2022-04-11 20:00:00+00:00,BTC-USD,1.0405870028308948%
1466,2022-04-11 21:00:00+00:00,BTC-USD,0.5587789163931436%
1467,2022-04-11 22:00:00+00:00,BTC-USD,-0.07220939727599512%
1468,2022-04-11 23:00:00+00:00,BTC-USD,0.2950405470623293%
1469,2022-04-12 00:00:00+00:00,BTC-USD,0.12813643628966598%
1470,2022-04-12 01:00:00+00:00,BTC-USD,0.179564244347137%
1471,2022-04-12 02:00:00+00:00,BTC-USD,0.37693238687431657%
1472,2022-04-12 03:00:00+00:00,BTC-USD,-0.37606875061439465%
1473,2022-04-12 04:00:00+00:00,BTC-USD,-0.4197137333067061%
1474,2022-04-12 05:00:00+00:00,BTC-USD,-0.5922814625537272%
1475,2022-04-12 06:00:00+00:00,BTC-USD,-0.09246388661760697%
1476,2022-04-12 07:00:00+00:00,BTC-USD,0.03914341944658693%
1477,2022-04-12 08:00:00+00:00,BTC-USD,-0.3467665187163247%
1478,2022-04-12 09:00:00+00:00,BTC-USD,0.1170702820167346%
1479,2022-04-12 10:00:00+00:00,BTC-USD,-0.02192726592910553%
1480,2022-04-12 11:00:00+00:00,BTC-USD,-0.33528067006835166%
1481,2022-04-12 12:00:00+00:00,BTC-USD,-0.5576527824123106%
1482,2022-04-12 13:00:00+00:00,BTC-USD,-0.013427329771564184%
1483,2022-04-12 14:00:00+00:00,BTC-USD,0.4588914399954915%
1484,2022-04-12 15:00:00+00:00,BTC-USD,0.18958713230598356%
1485,2022-04-12 16:00:00+00:00,BTC-USD,0.05560092705640425%
1486,2022-04-12 17:00:00+00:00,BTC-USD,0.3130647992027908%
1487,2022-04-12 18:00:00+00:00,BTC-USD,0.37641259164873725%
1488,2022-04-12 19:00:00+00:00,BTC-USD,0.808088432635534%
1489,2022-04-12 20:00:00+00:00,BTC-USD,0.36369746372340983%
1490,2022-04-12 21:00:00+00:00,BTC-USD,-0.44059170923828556%
1491,2022-04-12 22:00:00+00:00,BTC-USD,-0.1710524544813906%
1492,2022-04-12 23:00:00+00:00,BTC-USD,-0.8818614066472084%
1493,2022-04-13 00:00:00+00:00,BTC-USD,0.009177455037275633%
1494,2022-04-13 01:00:00+00:00,BTC-USD,0.4905527707374101%
1495,2022-04-13 02:00:00+00:00,BTC-USD,-0.34279534734751793%
1496,2022-04-13 03:00:00+00:00,BTC-USD,-0.29303502846511925%
1497,2022-04-13 04:00:00+00:00,BTC-USD,0.26863482363248575%
1498,2022-04-13 05:00:00+00:00,BTC-USD,-0.17072313812044113%
1499,2022-04-13 06:00:00+00:00,BTC-USD,-0.05368462749826915%
1500,2022-04-13 07:00:00+00:00,BTC-USD,0.1243583447431281%
1501,2022-04-13 08:00:00+00:00,BTC-USD,-0.0343595321929755%
1502,2022-04-13 09:00:00+00:00,BTC-USD,-0.008516448314394607%
1503,2022-04-13 10:00:00+00:00,BTC-USD,0.154235687606726%
1504,2022-04-13 11:00:00+00:00,BTC-USD,0.3351478942434749%
1505,2022-04-13 12:00:00+00:00,BTC-USD,0.24162402133918945%
1506,2022-04-13 13:00:00+00:00,BTC-USD,-1.574193697486768%
1507,2022-04-13 14:00:00+00:00,BTC-USD,-0.78714226010199%
1508,2022-04-13 15:00:00+00:00,BTC-USD,-1.1500510032683415%
1509,2022-04-13 16:00:00+00:00,BTC-USD,0.06291573631979919%
1510,2022-04-13 17:00:00+00:00,BTC-USD,0.4756331682029045%
1511,2022-04-13 18:00:00+00:00,BTC-USD,-0.5605681326362885%
1512,2022-04-13 19:00:00+00:00,BTC-USD,-0.10224552503275658%
1513,2022-04-13 20:00:00+00:00,BTC-USD,0.1936090317886044%
1514,2022-04-13 21:00:00+00:00,BTC-USD,0.01824579547031093%
1515,2022-04-13 22:00:00+00:00,BTC-USD,-0.13136909139612432%
1516,2022-04-13 23:00:00+00:00,BTC-USD,0.10138230639122567%
1517,2022-04-14 00:00:00+00:00,BTC-USD,0.07745993487536577%
1518,2022-04-14 01:00:00+00:00,BTC-USD,-0.4653471666001569%
1519,2022-04-14 02:00:00+00:00,BTC-USD,-0.024328405001113208%
1520,2022-04-14 03:00:00+00:00,BTC-USD,0.08506745320371266%
1521,2022-04-14 04:00:00+00:00,BTC-USD,0.03906606635836354%
1522,2022-04-14 05:00:00+00:00,BTC-USD,0.15718395495173335%
1523,2022-04-14 06:00:00+00:00,BTC-USD,0.011992344178198864%
1524,2022-04-14 07:00:00+00:00,BTC-USD,-0.014725227073776034%
1525,2022-04-14 08:00:00+00:00,BTC-USD,0.05283480311924733%
1526,2022-04-14 09:00:00+00:00,BTC-USD,0.2642853002931324%
1527,2022-04-14 10:00:00+00:00,BTC-USD,-0.015376598201620573%
1528,2022-04-14 11:00:00+00:00,BTC-USD,0.3634650945643362%
1529,2022-04-14 12:00:00+00:00,BTC-USD,-0.21174353746033137%
1530,2022-04-14 13:00:00+00:00,BTC-USD,-0.23556984026342812%
1531,2022-04-14 14:00:00+00:00,BTC-USD,1.435886080732686%
1532,2022-04-14 15:00:00+00:00,BTC-USD,0.3752870719815728%
1533,2022-04-14 16:00:00+00:00,BTC-USD,1.0504161966386374%
1534,2022-04-14 17:00:00+00:00,BTC-USD,0.003323824206934082%
1535,2022-04-14 18:00:00+00:00,BTC-USD,0.12671891775025965%
1536,2022-04-14 19:00:00+00:00,BTC-USD,0.48362637012994236%
1537,2022-04-14 20:00:00+00:00,BTC-USD,-0.13135061542465978%
1538,2022-04-14 21:00:00+00:00,BTC-USD,-0.26789054049911226%
1539,2022-04-14 22:00:00+00:00,BTC-USD,-0.04807016974894692%
1540,2022-04-14 23:00:00+00:00,BTC-USD,0.13883954161861717%
1541,2022-04-15 00:00:00+00:00,BTC-USD,-0.4055018963475986%
1542,2022-04-15 01:00:00+00:00,BTC-USD,0.30717791380575077%
1543,2022-04-15 02:00:00+00:00,BTC-USD,-0.15857002926815544%
1544,2022-04-15 03:00:00+00:00,BTC-USD,-0.277609225372153%
1545,2022-04-15 04:00:00+00:00,BTC-USD,-0.1928723588001612%
1546,2022-04-15 05:00:00+00:00,BTC-USD,0.11290704581898377%
1547,2022-04-15 06:00:00+00:00,BTC-USD,0.08680697269987274%
1548,2022-04-15 07:00:00+00:00,BTC-USD,-0.5165966961737415%
1549,2022-04-15 08:00:00+00:00,BTC-USD,0.08088183356668664%
1550,2022-04-15 09:00:00+00:00,BTC-USD,0.3635414266887497%
1551,2022-04-15 10:00:00+00:00,BTC-USD,-0.28645349905189366%
1552,2022-04-15 11:00:00+00:00,BTC-USD,-0.021292054594107247%
1553,2022-04-15 12:00:00+00:00,BTC-USD,0.15456465709357983%
1554,2022-04-15 13:00:00+00:00,BTC-USD,0.0864367225353064%
1555,2022-04-15 14:00:00+00:00,BTC-USD,-0.9189527980550404%
1556,2022-04-15 15:00:00+00:00,BTC-USD,0.11719523704389669%
1557,2022-04-15 16:00:00+00:00,BTC-USD,0.23280581936500022%
1558,2022-04-15 17:00:00+00:00,BTC-USD,-0.34732416870903043%
